RecipeName,Cuisine,Quantity,Unit,Ingredient
Dal And Vegetable Kebab Recipe,Indian,1,,Carrot Gajjar  finely chopped
Dal And Vegetable Kebab Recipe,Indian,3,,cloves Garlic  grated
Dal And Vegetable Kebab Recipe,Indian,,,Salt  to taste
Dal And Vegetable Kebab Recipe,Indian,1,,Whole Wheat Brown Bread
Dal And Vegetable Kebab Recipe,Indian,1,,Potato Aloo  boiled and mashed
Dal And Vegetable Kebab Recipe,Indian,1,,Lemon juice
Dal And Vegetable Kebab Recipe,Indian,1,,Onion finely chopped
Dal And Vegetable Kebab Recipe,Indian,,,Mint Leaves Pudina  small bunch
Dal And Vegetable Kebab Recipe,Indian,1/2,teaspoon,Red Chilli powder
Dal And Vegetable Kebab Recipe,Indian,1/4,cup,Kabuli Chana White Chickpeas  soaked  cooked
Dal And Vegetable Kebab Recipe,Indian,1/4,teaspoon,Turmeric powder Haldi
Dal And Vegetable Kebab Recipe,Indian,1,teaspoon,Chaat Masala Powder
Dal And Vegetable Kebab Recipe,Indian,1/4,cup,Black Eyed Beans Lobia  soaked  cooked
Dal And Vegetable Kebab Recipe,Indian,,,Sunflower Oil  as needed
Dal And Vegetable Kebab Recipe,Indian,1,,Green Bell Pepper Capsicum  finely chopped
Dal And Vegetable Kebab Recipe,Indian,1/4,cup,Kala Chana Brown Chickpeas  soaked  cooked
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,,Onion sliced
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,cup,Curd Dahi / Yogurt
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,4,tablespoons,Coriander Dhania Leaves  chopped
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,,,Salt  to taste
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,kg,Chicken
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,tablespoon,All Purpose Flour Maida
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,4,tablespoons,Corn flour
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,,Garli c
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,21/2,inch,Ginger  grated
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,2,inch,Cinnamon Stick Dalchini
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,5,,Green Chillies  chopped
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,2,,Cloves Laung
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,tablespoon,Turmeric powder Haldi
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,15,,Curry leaves
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,1,,Egg white
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,2,tablespoon,Cumin seeds Jeera
Crispy and Spicy Chilli Chicken Recipe - Indian Style,Indian,,,Sunflower Oil  to deep fry
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1,inch,Cinnamon Stick Dalchini
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1,teaspoon,Cumin seeds Jeera
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1,inch,Ginger  grated
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1,teaspoon,Whole Black Peppercorns  coarsely pounded
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1/2,cup,Foxtail Millet
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1/2,cup,Yellow Moong Dal Split
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1,tablespoon,Ghee
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1/4,teaspoon,Asafoetida hing
Foxtail Millet Khichdi Recipe with Batata Aloo Nu Shaak,Indian,1,teaspoon,Turmeric powder Haldi
Coconut Kewra Drink Recipe,Indian,1,tablespoon,Fresh coconut  chunks/ tender coconut chunks
Coconut Kewra Drink Recipe,Indian,,,Tender coconut water  as required
Coconut Kewra Drink Recipe,Indian,1/2,cup,Crushed ice
Coconut Kewra Drink Recipe,Indian,1,teaspoon,Kewra essence
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,1,teaspoon,Baking powder
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,1/2,teaspoon,Red Chilli powder  or smoked paprika
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,,,Salt  to taste
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,500,grams,Broccoli  cut into small florets
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,1/2,cup,Corn flour
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,1/4,cup,All Purpose Flour Maida
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,2,tablespoons,Parmesan cheese  grated
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,1,clove,Garlic  grated
Cheese Broccoli Fritter Recipe - Pan Fried Broccoli Pakora,Indian,,,Sunflower Oil  as needed
Grilled Rajma Masala Sandwich Recipe,Indian,1,clove,Garlic  chopped
Grilled Rajma Masala Sandwich Recipe,Indian,,,Sunflower Oil  for cooking
Grilled Rajma Masala Sandwich Recipe,Indian,1,teaspoon,Garam masala powder
Grilled Rajma Masala Sandwich Recipe,Indian,,,Salt  to taste
Grilled Rajma Masala Sandwich Recipe,Indian,1,inch,Ginger  grated
Grilled Rajma Masala Sandwich Recipe,Indian,1,teaspoon,Red Chilli powder
Grilled Rajma Masala Sandwich Recipe,Indian,1/2,cup,Rajma Large Kidney Beans  cooked
Grilled Rajma Masala Sandwich Recipe,Indian,6,,Whole Wheat Brown Bread
Grilled Rajma Masala Sandwich Recipe,Indian,1,teaspoon,Turmeric powder Haldi
Grilled Rajma Masala Sandwich Recipe,Indian,2,,Potatoes Aloo  boiled
Grilled Rajma Masala Sandwich Recipe,Indian,1,teaspoon,Chaat Masala Powder
Grilled Rajma Masala Sandwich Recipe,Indian,1,,Onion thinly sliced
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1,,Mango Raw  cut into 1 inch pieces
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1/2,teaspoon,Turmeric powder Haldi
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,,,Salt  to taste
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,4,,cloves Garlic  thinly sliced
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1,,Tomato finely chopped
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1,teaspoon,Cumin seeds Jeera
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1/4,teaspoon,SSP Asafoetida Hing
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1/4,teaspoon,Kashmiri Red Chilli Powder
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1,cup,Arhar dal Split Toor Dal
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1,,Green Chilli  slit
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,2,,Dry Red Chillies
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,,,Coriander Dhania Leaves  small bunch
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,1,tablespoon,Ghee
Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,Indian,21/2,cups,Water
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,2,teaspoons,Cumin seeds Jeera
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,3,,to 4 Green Chillies  finely chopped
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,3,,to 4 cloves Garlic  finely chopped
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,,,Salt  to taste
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,1,teaspoon,Lemon juice
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,2,tablespoons,Rice flour
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,1,tablespoon,Sunflower Oil  as required for shallow frying
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,3/4,cup,Multigrain flour
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,,,Coriander Dhania Leaves  handful
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,1,inch,Ginger  finely chopped
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,2,,to 3 tablespoons Gram flour besan
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,1,,to 11/4 Cabbage Patta Gobi/ Muttaikose  finely chopped
Kobiche Vade Recipe - Cabbage And Multigrain Fritters,Indian,2,teaspoons,Ajwain Carom seeds
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1,cup,Curd Dahi / Yogurt
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1/2,,Carrot Gajjar  grated
Grated Carrot Cucumber Tomato Raita Recipe,Indian,,,Salt  to taste
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1,,Tomato finely chopped
Grated Carrot Cucumber Tomato Raita Recipe,Indian,,,Black pepper powder  to taste
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1,teaspoon,Green Chilli  finely chopped
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1,,Cucumber finely diced
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1/4,teaspoon,Cumin seeds Jeera  ground
Grated Carrot Cucumber Tomato Raita Recipe,Indian,1/2,teaspoon,Red Chilli powder
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1/2,cup,Ragi Flour Finger Millet/ Nagli
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1,teaspoon,Baking powder
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1/2,cup,Sugar
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1/2,cup,Water
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1/2,cup,Whole Wheat Flour
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,,,Ghee  for pan frying
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,,,Rabri  one recipe
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,,,Saffron strands  a few
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1,teaspoon,Cardamom Powder Elaichi
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1/2,teaspoon,Salt
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1/2,cup,Fresh cream
Ragi Malpua With Rabri Recipe (Indian Pancakes With Creamy Pudding),Indian,1,teaspoon,Fennel seeds Saunf  pounded
Tawa Crispy Pomfret Fry Recipe,Indian,1/2,teaspoon,Fennel Powder
Tawa Crispy Pomfret Fry Recipe,Indian,1/2,teaspoon,Turmeric powder Haldi
Tawa Crispy Pomfret Fry Recipe,Indian,,,Salt  as per your taste
Tawa Crispy Pomfret Fry Recipe,Indian,1,teaspoon,Lemon juice
Tawa Crispy Pomfret Fry Recipe,Indian,3,,Pomfret fish  medium sized
Tawa Crispy Pomfret Fry Recipe,Indian,2,tablespoon,Butter  melted
Tawa Crispy Pomfret Fry Recipe,Indian,8,,Curry leaves  finely chopped
Tawa Crispy Pomfret Fry Recipe,Indian,2,teaspoon,Red Chilli powder
Tawa Crispy Pomfret Fry Recipe,Indian,2,tablespoon,Coriander Dhania Leaves  finely chopped
Tawa Crispy Pomfret Fry Recipe,Indian,1,teaspoon,Black pepper powder
Tawa Crispy Pomfret Fry Recipe,Indian,2,tablespoons,Hung Curd Greek Yogurt
Tomato Rice With Basil Recipe,Indian,,,Salt  as required
Tomato Rice With Basil Recipe,Indian,,,Basil leaves  Few
Tomato Rice With Basil Recipe,Indian,1,,Green Chilli  finely chopped
Tomato Rice With Basil Recipe,Indian,,,Coriander Dhania Leaves  or Basil leaves for garnish
Tomato Rice With Basil Recipe,Indian,,,Extra Virgin Olive Oil  as required
Tomato Rice With Basil Recipe,Indian,1,cup,Rice  or brown rice
Tomato Rice With Basil Recipe,Indian,,,Water  as needed
Tomato Rice With Basil Recipe,Indian,7,,cloves Garlic  crushed
Tomato Rice With Basil Recipe,Indian,3,,Tomatoe s
Tomato Rice With Basil Recipe,Indian,1,teaspoon,Whole Black Peppercorns
Kitkat Cake With Sponge Recipe (Eggless),Indian,,,Kitkat Bars
Kitkat Cake With Sponge Recipe (Eggless),Indian,11/2,cup,Whole Wheat Flour
Kitkat Cake With Sponge Recipe (Eggless),Indian,3,tablespoons,Cocoa Powder
Kitkat Cake With Sponge Recipe (Eggless),Indian,1/2,teaspoon,Baking powder
Kitkat Cake With Sponge Recipe (Eggless),Indian,,,MMs chocolate candies
Kitkat Cake With Sponge Recipe (Eggless),Indian,1,cup,Milk
Kitkat Cake With Sponge Recipe (Eggless),Indian,1,teaspoon,Vanilla Extract
Kitkat Cake With Sponge Recipe (Eggless),Indian,4,tablespoons,Sunflower Oil
Kitkat Cake With Sponge Recipe (Eggless),Indian,1,cup,Caster Sugar
Kitkat Cake With Sponge Recipe (Eggless),Indian,200,ml,Fresh cream
Kitkat Cake With Sponge Recipe (Eggless),Indian,200,gram,Dark chocolate
Kitkat Cake With Sponge Recipe (Eggless),Indian,1/2,teaspoon,Baking soda
Moong Dal Potli Recipe - With Baked Option,Indian,11/2,teaspoons,Raisins
Moong Dal Potli Recipe - With Baked Option,Indian,11/2,cups,All Purpose Flour Maida
Moong Dal Potli Recipe - With Baked Option,Indian,2,teaspoons,Sunflower Oil
Moong Dal Potli Recipe - With Baked Option,Indian,,,Salt  to taste
Moong Dal Potli Recipe - With Baked Option,Indian,1/2,teaspoon,Amchur Dry Mango Powder
Moong Dal Potli Recipe - With Baked Option,Indian,4,tablespoons,Ghee
Moong Dal Potli Recipe - With Baked Option,Indian,1/2,teaspoon,Coriander Powder Dhania
Moong Dal Potli Recipe - With Baked Option,Indian,1/2,teaspoon,Fennel seeds Saunf  coarsely pounded
Moong Dal Potli Recipe - With Baked Option,Indian,1/2,teaspoon,Garam masala powder
Moong Dal Potli Recipe - With Baked Option,Indian,,,Water  as needed
Moong Dal Potli Recipe - With Baked Option,Indian,,,Asafoetida hing  a pinch
Moong Dal Potli Recipe - With Baked Option,Indian,1/2,cup,Yellow Moong Dal Split
Moong Dal Potli Recipe - With Baked Option,Indian,1/2,teaspoon,Red Chilli powder
Moong Dal Potli Recipe - With Baked Option,Indian,1,tablespoons,Slivered Almonds Badam
Creamy Mocha Lassi Recipe,Indian,1/4,cup,Milk  or water
Creamy Mocha Lassi Recipe,Indian,,,Ice cubes  a few
Creamy Mocha Lassi Recipe,Indian,2,tablespoons,Honey
Creamy Mocha Lassi Recipe,Indian,1,cup,Hung Curd Greek Yogurt
Creamy Mocha Lassi Recipe,Indian,2,teaspoons,Cocoa Powder
Creamy Mocha Lassi Recipe,Indian,1/2,teaspoon,Instant Coffee Powder
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1/4,cup,Basmati rice  cooked
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1,teaspoon,Garlic  crushed
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1/2,teaspoon,Mustard seeds
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,,,Salt  to taste
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1,,Onion chopped
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,3,,Green Chillies  chopped
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,,,Sunflower Oil  to cook
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1,,Bay leaf tej patta
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1/2,cup,Carrot Gajjar  chopped
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,3,,Cloves Laung
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,3,tablespoons,Mint Leaves Pudina  chopped/or dried pudina
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1/2,cup,Green beans French Beans  chopped
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1/4,cup,Green peas Matar
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1/2,teaspoon,Cumin seeds Jeera
Mint Flavoured Mixed Vegetable Pulao Recipe,Indian,1,tablespoon,Coriander Dhania Leaves  chopped
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,1,tablespoon,Lemon juice
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,1/4,teaspoon,Ginger  finely chopped
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,1,,Tomato finely chopped
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,,,Black Salt Kala Namak  to taste
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,1/4,cup,Coriander Dhania Leaves  finely chopped
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,1/2,,Cucumber peeled and cut into cubes
Tangy Red Purifier - Tomato Beetroot Juice Recipe,Indian,1,,Beetroot peeled and cut into cubes
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,1/2,teaspoon,Turmeric powder Haldi
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,5,,cloves Garlic  finely chopped
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,,,Salt  to taste
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,1,teaspoon,Red Chilli powder
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,2,,Green Chillies  slit
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,1,cup,Methi Leaves Fenugreek Leaves  tighly packed
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,2,,Mooli / Mullangi Radish  cut into thick slices
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,1,tablespoon,Mustard oil
Mooli Gobhi Aur Methi Sabzi Recipe,Indian,2,cups,Cauliflower gobi  cut into florets
Khatte Baingan Recipe,Indian,1,,Tamarind small lemon sized ball
Khatte Baingan Recipe,Indian,1/2,teaspoon,Cumin powder Jeera
Khatte Baingan Recipe,Indian,2,,Tomatoes deseeded and pureed
Khatte Baingan Recipe,Indian,1/2,teaspoon,Mustard seeds
Khatte Baingan Recipe,Indian,1,teaspoon,Sesame seeds Til seeds
Khatte Baingan Recipe,Indian,1,teaspoon,Cumin seeds Jeera
Khatte Baingan Recipe,Indian,250,grams,Small Brinjal Baingan / Eggplant  crown removed and cut into 4 pieces each
Khatte Baingan Recipe,Indian,1/2,tablespoon,Ginger Garlic Paste
Khatte Baingan Recipe,Indian,1,teaspoon,Red Chilli powder
Khatte Baingan Recipe,Indian,1,teaspoon,Coriander Powder Dhania
Khatte Baingan Recipe,Indian,4,tablespoon,Sunflower Oil
Khatte Baingan Recipe,Indian,1/2,teaspoon,Salt
Khatte Baingan Recipe,Indian,1/4,teaspoon,Turmeric powder Haldi
Khatte Baingan Recipe,Indian,3,tablespoon,Coriander Dhania Leaves  chopped
Khatte Baingan Recipe,Indian,,,Sunflower Oil  for frying
Khatte Baingan Recipe,Indian,1,teaspoon,Whole Black Peppercorns
Tomato Onion Gravy Sabzi Recipe,Indian,,,Salt  as required
Tomato Onion Gravy Sabzi Recipe,Indian,1/2,teaspoon,Turmeric powder Haldi
Tomato Onion Gravy Sabzi Recipe,Indian,1/2,teaspoon,Mustard seeds
Tomato Onion Gravy Sabzi Recipe,Indian,,,Water  as required
Tomato Onion Gravy Sabzi Recipe,Indian,,,Sunflower Oil  as required
Tomato Onion Gravy Sabzi Recipe,Indian,1/2,teaspoon,Coriander Powder Dhania
Tomato Onion Gravy Sabzi Recipe,Indian,,,Coriander Dhania Leaves  Few sprigs
Tomato Onion Gravy Sabzi Recipe,Indian,4,,Curry leaves
Tomato Onion Gravy Sabzi Recipe,Indian,2,,Green Chillies  finely chopped adjustable
Tomato Onion Gravy Sabzi Recipe,Indian,1/2,teaspoon,Red Chilli powder
Tomato Onion Gravy Sabzi Recipe,Indian,1/4,teaspoon,Asafoetida hing
Tomato Onion Gravy Sabzi Recipe,Indian,3,,cloves Garlic  finely chopped
Tomato Onion Gravy Sabzi Recipe,Indian,2,,Onions thinly sliced
Tomato Onion Gravy Sabzi Recipe,Indian,1,,Tomato chopped
Tomato Onion Gravy Sabzi Recipe,Indian,1/2,teaspoon,Cumin seeds Jeera
Amrood Ki Chutney (Recipe),Indian,1/3,cup,peanuts  roast
Amrood Ki Chutney (Recipe),Indian,1,tablespoon,parsley  finely chopped
Amrood Ki Chutney (Recipe),Indian,2,,cloves garlic
Amrood Ki Chutney (Recipe),Indian,1,tablespoon,oil
Amrood Ki Chutney (Recipe),Indian,,,salt  as per taste
Amrood Ki Chutney (Recipe),Indian,2,,guav a
Amrood Ki Chutney (Recipe),Indian,2,,green chillies
Amrood Ki Chutney (Recipe),Indian,1,teaspoon,good
Amrood Ki Chutney (Recipe),Indian,4,,curry leaves
Amrood Ki Chutney (Recipe),Indian,1,tablespoon,black urad dal split
Amrood Ki Chutney (Recipe),Indian,1,tablespoon,lemon juice
Badam Burfi Recipe - Almond Burfi,Indian,11/2,cups,Milk
Badam Burfi Recipe - Almond Burfi,Indian,1,cup,Sugar
Badam Burfi Recipe - Almond Burfi,Indian,11/2,cups,Badam Almond
Badam Burfi Recipe - Almond Burfi,Indian,2,tablespoons,Ghee
Baked Vegetable Salad Recipe,Indian,1,tablespoon,Extra Virgin Olive Oil
Baked Vegetable Salad Recipe,Indian,6,,Baby corn  cut into half
Baked Vegetable Salad Recipe,Indian,,,Salt  to taste
Baked Vegetable Salad Recipe,Indian,,,Cherry tomatoes  as required
Baked Vegetable Salad Recipe,Indian,1,,Onion chopped
Baked Vegetable Salad Recipe,Indian,1,,Carrot Gajjar  chopped
Baked Vegetable Salad Recipe,Indian,4,,cloves Garlic  crushed well
Baked Vegetable Salad Recipe,Indian,,,Black pepper powder  to taste
Baked Vegetable Salad Recipe,Indian,1/2,cup,Green zucchini
Baked Vegetable Salad Recipe,Indian,,,Parsley leaves  chopped as required
Baked Vegetable Salad Recipe,Indian,2,tablespoons,Mustard sauce
Baked Vegetable Salad Recipe,Indian,1,teaspoon,Honey
Baked Vegetable Salad Recipe,Indian,1,teaspoon,Vinegar
Baked Vegetable Salad Recipe,Indian,1/2,cup,Red Bell pepper Capsicum  chopped
Baked Vegetable Salad Recipe,Indian,1/2,tablespoon,Water
Baked Vegetable Salad Recipe,Indian,1/2,cup,Potatoes Aloo  chopped or 6 to 7 baby potatoes cut in half
Baked Vegetable Salad Recipe,Indian,1,teaspoon,Dried oregano
Mustard Egg Curry Recipe,Indian,,,Salt  to taste
Mustard Egg Curry Recipe,Indian,11/2,tablespoon,Mustard seeds   1 teaspoon extra
Mustard Egg Curry Recipe,Indian,4,,Green Chillies
Mustard Egg Curry Recipe,Indian,1,,Onio n
Mustard Egg Curry Recipe,Indian,1/4,cup,Fresh coconut  grated
Mustard Egg Curry Recipe,Indian,4,,Whole Eggs  boiled
Mustard Egg Curry Recipe,Indian,200,grams,Coconut milk
Mustard Egg Curry Recipe,Indian,,,Sugar  a pinch
Mustard Egg Curry Recipe,Indian,1,teaspoon,Turmeric powder Haldi
